date,time,temperature,sensor,room,board
14/01/17,01:00:00,18.964,5,1,3
14/01/17,01:30:00,18.766,5,1,3
14/01/17,02:00:00,18.540,5,1,3
14/01/17,02:30:00,18.510,5,1,3
14/01/17,03:00:00,18.316,5,1,3
14/01/17,03:30:00,18.188,5,1,3
14/01/17,04:00:00,18.252,5,1,3
14/01/17,04:30:00,18.188,5,1,3
14/01/17,05:00:00,17.932,5,1,3
14/01/17,05:30:00,17.674,5,1,3
14/01/17,06:00:00,18.252,5,1,3
14/01/17,06:30:00,19.478,5,1,3
14/01/17,07:00:00,20.256,5,1,3
14/01/17,07:30:00,20.768,5,1,3
14/01/17,08:00:00,21.026,5,1,3
14/01/17,08:30:00,21.224,5,1,3
14/01/17,09:00:00,22.256,5,1,3
14/01/17,09:30:00,21.546,5,1,3
14/01/17,10:00:00,21.610,5,1,3
14/01/17,10:30:00,21.930,5,1,3
14/01/17,11:00:00,21.930,5,1,3
14/01/17,11:30:00,22.058,5,1,3
14/01/17,12:00:00,22.058,5,1,3
14/01/17,12:30:00,23.286,5,1,3
14/01/17,13:00:00,23.930,5,1,3
14/01/17,13:30:00,22.415,5,1,3
14/01/17,14:00:00,21.802,5,1,3
14/01/17,14:30:00,21.610,5,1,3
14/01/17,15:00:00,21.738,5,1,3
14/01/17,15:30:00,21.352,5,1,3
14/01/17,16:00:00,21.288,5,1,3
14/01/17,16:30:00,21.222,5,1,3
14/01/17,17:00:00,21.224,5,1,3
14/01/17,17:30:00,21.354,5,1,3
14/01/17,18:00:00,21.354,5,1,3
14/01/17,18:30:00,21.544,5,1,3
14/01/17,19:00:00,20.960,5,1,3
14/01/17,19:30:00,20.126,5,1,3
14/01/17,20:00:00,19.753,5,1,3
14/01/17,20:30:00,19.544,5,1,3
14/01/17,21:00:00,19.222,5,1,3
14/01/17,21:30:00,19.092,5,1,3
14/01/17,22:00:00,18.962,5,1,3
14/01/17,22:30:00,18.766,5,1,3
14/01/17,23:00:00,18.638,5,1,3
14/01/17,23:30:00,18.574,5,1,3
15/01/17,00:00:00,18.252,5,1,3
15/01/17,00:30:00,18.124,5,1,3
15/01/17,01:00:00,17.980,5,1,3
15/01/17,01:30:00,17.996,5,1,3
15/01/17,02:00:00,17.932,5,1,3
15/01/17,02:30:00,17.804,5,1,3
15/01/17,03:00:00,17.868,5,1,3
15/01/17,03:30:00,17.868,5,1,3
15/01/17,04:00:00,17.542,5,1,3
15/01/17,04:30:00,17.800,5,1,3
15/01/17,05:00:00,17.410,5,1,3
15/01/17,05:30:00,17.348,5,1,3
15/01/17,06:00:00,17.608,5,1,3
15/01/17,06:30:00,18.962,5,1,3
15/01/17,07:00:00,19.610,5,1,3
15/01/17,07:30:00,20.128,5,1,3
15/01/17,08:00:00,20.384,5,1,3
15/01/17,08:30:00,20.768,5,1,3
15/01/17,09:00:00,21.866,5,1,3
15/01/17,09:30:00,22.898,5,1,3
15/01/17,10:00:00,24.190,5,1,3
15/01/17,10:30:00,25.672,5,1,3
15/01/17,11:00:00,25.092,5,1,3
15/01/17,11:30:00,24.576,5,1,3
15/01/17,12:00:00,24.318,5,1,3
15/01/17,12:30:00,25.075,5,1,3
15/01/17,13:00:00,24.898,5,1,3
15/01/17,13:30:00,23.542,5,1,3
15/01/17,14:00:00,24.188,5,1,3
15/01/17,14:30:00,24.702,5,1,3
15/01/17,15:00:00,24.574,5,1,3
15/01/17,18:00:00,23.740,5,1,3
15/01/17,18:30:00,22.060,5,1,3
15/01/17,19:00:00,21.802,5,1,3
15/01/17,19:30:00,21.546,5,1,3
15/01/17,20:00:00,21.220,5,1,3
15/01/17,20:30:00,20.770,5,1,3
15/01/17,21:00:00,20.706,5,1,3
15/01/17,21:30:00,20.192,5,1,3
15/01/17,22:00:00,20.644,5,1,3
15/01/17,22:30:00,19.802,5,1,3
15/01/17,23:00:00,19.800,5,1,3
15/01/17,23:30:00,19.672,5,1,3
16/01/17,00:00:00,20.478,5,1,3
16/01/17,00:30:00,19.672,5,1,3
16/01/17,01:00:00,20.254,5,1,3
16/01/17,01:30:00,19.158,5,1,3
16/01/17,02:00:00,19.028,5,1,3
16/01/17,02:30:00,18.766,5,1,3
16/01/17,03:00:00,18.832,5,1,3
16/01/17,03:30:00,18.636,5,1,3
16/01/17,04:00:00,18.252,5,1,3
16/01/17,04:30:00,18.508,5,1,3
16/01/17,05:00:00,18.060,5,1,3
16/01/17,05:30:00,18.124,5,1,3
16/01/17,06:00:00,18.964,5,1,3
16/01/17,06:30:00,20.190,5,1,3
16/01/17,07:00:00,20.448,5,1,3
16/01/17,07:30:00,21.026,5,1,3
16/01/17,08:00:00,21.288,5,1,3
16/01/17,08:30:00,21.290,5,1,3
16/01/17,09:00:00,21.930,5,1,3
16/01/17,09:30:00,22.644,5,1,3
16/01/17,10:00:00,23.028,5,1,3
16/01/17,10:30:00,23.286,5,1,3
16/01/17,11:00:00,23.300,5,1,3
16/01/17,11:30:00,24.576,5,1,3
16/01/17,12:00:00,24.384,5,1,3
16/01/17,12:30:00,24.766,5,1,3
16/01/17,13:00:00,25.288,5,1,3
16/01/17,13:30:00,25.480,5,1,3
16/01/17,14:00:00,25.800,5,1,3
16/01/17,14:30:00,25.994,5,1,3
16/01/17,15:00:00,25.736,5,1,3
16/01/17,15:30:00,24.962,5,1,3
16/01/17,16:00:00,24.898,5,1,3
16/01/17,16:30:00,23.286,5,1,3
16/01/17,17:00:00,22.512,5,1,3
16/01/17,17:30:00,22.058,5,1,3
16/01/17,18:00:00,22.740,5,1,3
16/01/17,18:30:00,21.482,5,1,3
16/01/17,19:00:00,21.482,5,1,3
16/01/17,19:30:00,20.960,5,1,3
16/01/17,20:00:00,21.158,5,1,3
16/01/17,20:30:00,20.964,5,1,3
16/01/17,21:00:00,20.576,5,1,3
16/01/17,21:30:00,20.642,5,1,3
16/01/17,22:00:00,20.384,5,1,3
16/01/17,22:30:00,20.000,5,1,3
16/01/17,23:00:00,19.868,5,1,3
16/01/17,23:30:00,20.836,5,1,3
17/01/17,00:00:00,19.866,5,1,3
17/01/17,00:30:00,19.736,5,1,3
17/01/17,01:00:00,19.478,5,1,3
17/01/17,01:30:00,19.544,5,1,3
17/01/17,02:00:00,19.542,5,1,3
17/01/17,02:30:00,19.352,5,1,3
17/01/17,03:00:00,19.158,5,1,3
17/01/17,03:30:00,19.030,5,1,3
17/01/17,04:00:00,19.028,5,1,3
17/01/17,04:30:00,18.960,5,1,3
17/01/17,05:00:00,18.636,5,1,3
17/01/17,05:30:00,18.444,5,1,3
17/01/17,06:00:00,18.702,5,1,3
17/01/17,06:30:00,18.444,5,1,3
17/01/17,07:00:00,18.380,5,1,3
17/01/17,07:30:00,18.188,5,1,3
17/01/17,08:00:00,18.124,5,1,3
17/01/17,08:30:00,19.220,5,1,3
17/01/17,09:00:00,20.382,5,1,3
17/01/17,09:30:00,21.802,5,1,3
17/01/17,10:00:00,22.898,5,1,3
17/01/17,10:30:00,22.186,5,1,3
17/01/17,11:00:00,22.580,5,1,3
17/01/17,11:30:00,22.964,5,1,3
17/01/17,12:00:00,23.606,5,1,3
17/01/17,12:30:00,24.254,5,1,3
17/01/17,13:00:00,24.574,5,1,3
17/01/17,13:30:00,25.026,5,1,3
17/01/17,14:00:00,25.092,5,1,3
17/01/17,14:30:00,25.224,5,1,3
17/01/17,15:00:00,25.092,5,1,3
17/01/17,15:30:00,24.446,5,1,3
17/01/17,16:00:00,23.608,5,1,3
17/01/17,16:30:00,22.644,5,1,3
17/01/17,17:00:00,22.574,5,1,3
17/01/17,17:30:00,21.674,5,1,3
17/01/17,18:00:00,21.740,5,1,3
17/01/17,18:30:00,21.026,5,1,3
17/01/17,19:00:00,21.026,5,1,3
17/01/17,19:30:00,21.414,5,1,3
17/01/17,20:00:00,21.158,5,1,3
17/01/17,20:30:00,21.222,5,1,3
17/01/17,21:00:00,21.092,5,1,3
17/01/17,21:30:00,21.043,5,1,3
17/01/17,22:00:00,21.286,5,1,3
17/01/17,22:30:00,21.154,5,1,3
17/01/17,23:00:00,21.220,5,1,3
17/01/17,23:30:00,21.158,5,1,3
18/01/17,00:00:00,21.222,5,1,3
18/01/17,00:30:00,20.960,5,1,3
18/01/17,01:00:00,21.026,5,1,3
18/01/17,01:30:00,21.154,5,1,3
18/01/17,02:00:00,20.704,5,1,3
18/01/17,02:30:00,20.768,5,1,3
18/01/17,03:00:00,21.092,5,1,3
18/01/17,03:30:00,20.768,5,1,3
18/01/17,04:00:00,20.704,5,1,3
18/01/17,04:30:00,20.256,5,1,3
18/01/17,05:00:00,19.672,5,1,3
18/01/17,05:30:00,20.448,5,1,3
18/01/17,06:00:00,20.832,5,1,3
18/01/17,06:30:00,20.960,5,1,3
18/01/17,07:00:00,21.224,5,1,3
18/01/17,07:30:00,21.290,5,1,3
18/01/17,08:00:00,21.354,5,1,3
18/01/17,08:30:00,21.288,5,1,3
18/01/17,09:00:00,21.770,5,1,3
18/01/17,09:30:00,22.836,5,1,3
18/01/17,10:00:00,22.772,5,1,3
18/01/17,10:30:00,22.964,5,1,3
18/01/17,11:00:00,23.094,5,1,3
18/01/17,11:30:00,22.772,5,1,3
18/01/17,12:00:00,23.092,5,1,3
18/01/17,12:30:00,23.606,5,1,3
18/01/17,13:00:00,24.380,5,1,3
18/01/17,13:30:00,23.542,5,1,3
18/01/17,14:00:00,23.284,5,1,3
18/01/17,14:30:00,22.772,5,1,3
18/01/17,15:00:00,22.640,5,1,3
18/01/17,15:30:00,21.930,5,1,3
18/01/17,16:00:00,22.898,5,1,3
18/01/17,16:30:00,23.092,5,1,3
18/01/17,17:00:00,23.028,5,1,3
18/01/17,17:30:00,22.900,5,1,3
18/01/17,18:00:00,23.740,5,1,3
18/01/17,18:30:00,23.350,5,1,3
18/01/17,19:00:00,23.028,5,1,3
18/01/17,19:30:00,23.092,5,1,3
18/01/17,20:00:00,23.220,5,1,3
18/01/17,20:30:00,22.980,5,1,3
18/01/17,21:00:00,23.158,5,1,3
18/01/17,21:30:00,23.028,5,1,3
18/01/17,22:00:00,23.930,5,1,3
18/01/17,22:30:00,23.608,5,1,3
18/01/17,23:00:00,23.094,5,1,3
18/01/17,23:30:00,22.964,5,1,3
19/01/17,00:00:00,22.772,5,1,3
19/01/17,00:30:00,22.708,5,1,3
19/01/17,01:00:00,22.708,5,1,3
19/01/17,01:30:00,22.900,5,1,3
19/01/17,02:00:00,22.644,5,1,3
19/01/17,02:30:00,22.580,5,1,3
19/01/17,03:00:00,22.512,5,1,3
19/01/17,03:30:00,22.448,5,1,3
19/01/17,04:00:00,21.802,5,1,3
19/01/17,04:30:00,21.028,5,1,3
19/01/17,05:00:00,20.448,5,1,3
19/01/17,05:30:00,21.416,5,1,3
19/01/17,06:00:00,22.188,5,1,3
19/01/17,06:30:00,23.028,5,1,3
19/01/17,07:00:00,22.964,5,1,3
19/01/17,07:30:00,23.222,5,1,3
19/01/17,08:00:00,23.140,5,1,3
19/01/17,08:30:00,23.350,5,1,3
19/01/17,09:00:00,23.608,5,1,3
19/01/17,09:30:00,23.476,5,1,3
19/01/17,10:00:00,23.672,5,1,3
19/01/17,10:30:00,24.062,5,1,3
19/01/17,11:00:00,24.446,5,1,3
19/01/17,11:30:00,24.190,5,1,3
19/01/17,12:00:00,24.190,5,1,3
19/01/17,12:30:00,24.702,5,1,3
19/01/17,13:00:00,25.222,5,1,3
19/01/17,13:30:00,25.416,5,1,3
19/01/17,14:00:00,25.416,5,1,3
19/01/17,14:30:00,25.090,5,1,3
19/01/17,15:00:00,24.124,5,1,3
19/01/17,15:30:00,23.542,5,1,3
19/01/17,16:00:00,22.772,5,1,3
19/01/17,16:30:00,22.960,5,1,3
19/01/17,17:00:00,22.058,5,1,3
19/01/17,17:30:00,21.930,5,1,3
19/01/17,18:00:00,21.740,5,1,3
19/01/17,18:30:00,21.738,5,1,3
19/01/17,19:00:00,21.610,5,1,3
19/01/17,19:30:00,21.690,5,1,3
19/01/17,20:00:00,21.802,5,1,3
19/01/17,20:30:00,22.058,5,1,3
19/01/17,21:00:00,22.318,5,1,3
19/01/17,21:30:00,22.252,5,1,3
19/01/17,22:00:00,22.316,5,1,3
19/01/17,22:30:00,22.122,5,1,3
19/01/17,23:00:00,21.866,5,1,3
19/01/17,23:30:00,21.994,5,1,3
20/01/17,00:00:00,21.994,5,1,3
20/01/17,00:30:00,21.866,5,1,3
20/01/17,01:00:00,21.930,5,1,3
20/01/17,01:30:00,21.802,5,1,3
20/01/17,02:00:00,21.868,5,1,3
20/01/17,02:30:00,21.738,5,1,3
20/01/17,03:00:00,21.610,5,1,3
20/01/17,03:30:00,21.610,5,1,3
20/01/17,04:00:00,20.962,5,1,3
20/01/17,04:30:00,20.256,5,1,3
20/01/17,05:00:00,19.866,5,1,3
20/01/17,05:30:00,20.898,5,1,3
20/01/17,06:00:00,21.158,5,1,3
20/01/17,06:30:00,21.932,5,1,3
20/01/17,07:00:00,22.010,5,1,3
20/01/17,07:30:00,21.994,5,1,3
20/01/17,08:00:00,22.058,5,1,3
20/01/17,08:30:00,22.058,5,1,3
20/01/17,09:00:00,22.960,5,1,3
20/01/17,09:30:00,22.448,5,1,3
20/01/17,10:00:00,22.578,5,1,3
20/01/17,10:30:00,22.578,5,1,3
20/01/17,11:00:00,23.416,5,1,3
20/01/17,11:30:00,23.412,5,1,3
20/01/17,12:00:00,23.670,5,1,3
20/01/17,12:30:00,23.932,5,1,3
20/01/17,13:00:00,24.898,5,1,3
20/01/17,13:30:00,24.382,5,1,3
20/01/17,14:00:00,24.062,5,1,3
20/01/17,14:30:00,23.606,5,1,3
20/01/17,15:00:00,22.900,5,1,3
20/01/17,15:30:00,22.900,5,1,3
20/01/17,16:00:00,22.444,5,1,3
20/01/17,16:30:00,22.252,5,1,3
20/01/17,17:00:00,21.674,5,1,3
20/01/17,17:30:00,22.188,5,1,3
20/01/17,18:00:00,21.740,5,1,3
20/01/17,18:30:00,21.610,5,1,3
20/01/17,19:00:00,21.866,5,1,3
20/01/17,19:30:00,22.250,5,1,3
20/01/17,20:00:00,22.316,5,1,3
20/01/17,20:30:00,22.446,5,1,3
20/01/17,21:00:00,22.316,5,1,3
20/01/17,21:30:00,22.316,5,1,3
20/01/17,22:00:00,22.186,5,1,3
20/01/17,22:30:00,22.186,5,1,3
20/01/17,23:00:00,22.250,5,1,3
20/01/17,23:30:00,22.382,5,1,3
21/01/17,00:00:00,22.446,5,1,3
21/01/17,00:30:00,22.444,5,1,3
21/01/17,01:00:00,22.186,5,1,3
21/01/17,01:30:00,22.122,5,1,3
21/01/17,02:00:00,21.994,5,1,3
21/01/17,02:30:00,21.930,5,1,3
21/01/17,03:00:00,21.994,5,1,3
21/01/17,03:30:00,21.480,5,1,3
21/01/17,04:00:00,20.770,5,1,3
21/01/17,04:30:00,20.256,5,1,3
21/01/17,05:00:00,19.802,5,1,3
21/01/17,05:30:00,21.028,5,1,3
21/01/17,06:00:00,22.658,5,1,3
21/01/17,06:30:00,22.060,5,1,3
21/01/17,07:00:00,22.252,5,1,3
21/01/17,07:30:00,22.250,5,1,3
21/01/17,08:00:00,22.380,5,1,3
21/01/17,08:30:00,22.578,5,1,3
21/01/17,09:00:00,22.772,5,1,3
21/01/17,09:30:00,22.578,5,1,3
21/01/17,10:00:00,22.772,5,1,3
21/01/17,10:30:00,23.284,5,1,3
21/01/17,11:00:00,23.736,5,1,3
21/01/17,11:30:00,23.672,5,1,3
21/01/17,12:00:00,24.062,5,1,3
21/01/17,12:30:00,24.834,5,1,3
21/01/17,13:00:00,25.028,5,1,3
21/01/17,13:30:00,25.160,5,1,3
21/01/17,14:00:00,25.158,5,1,3
21/01/17,14:30:00,21.866,5,1,3
21/01/17,15:00:00,22.318,5,1,3
21/01/17,15:30:00,22.512,5,1,3
21/01/17,16:00:00,19.092,5,1,3
21/01/17,16:30:00,19.094,5,1,3
21/01/17,17:00:00,22.384,5,1,3
21/01/17,17:30:00,22.413,5,1,3
21/01/17,18:00:00,22.340,5,1,3
21/01/17,18:30:00,22.316,5,1,3
21/01/17,19:00:00,22.250,5,1,3
21/01/17,19:30:00,22.252,5,1,3
21/01/17,20:00:00,23.028,5,1,3
21/01/17,20:30:00,22.058,5,1,3
21/01/17,21:00:00,22.058,5,1,3
21/01/17,21:30:00,22.188,5,1,3
21/01/17,22:00:00,22.060,5,1,3
21/01/17,22:30:00,21.930,5,1,3
21/01/17,23:00:00,21.930,5,1,3
21/01/17,23:30:00,21.994,5,1,3
22/01/17,00:00:00,22.124,5,1,3
22/01/17,00:30:00,21.866,5,1,3
22/01/17,01:00:00,22.058,5,1,3
22/01/17,01:30:00,22.058,5,1,3
22/01/17,02:00:00,21.994,5,1,3
22/01/17,02:30:00,21.930,5,1,3
22/01/17,03:00:00,21.802,5,1,3
22/01/17,03:30:00,21.544,5,1,3
22/01/17,04:00:00,20.834,5,1,3
22/01/17,04:30:00,20.254,5,1,3
22/01/17,05:00:00,20.080,5,1,3
22/01/17,05:30:00,20.770,5,1,3
22/01/17,06:00:00,21.674,5,1,3
22/01/17,06:30:00,22.382,5,1,3
22/01/17,07:00:00,21.994,5,1,3
22/01/17,07:30:00,21.994,5,1,3
22/01/17,08:00:00,22.122,5,1,3
22/01/17,08:30:00,22.380,5,1,3
22/01/17,09:00:00,23.930,5,1,3
22/01/17,09:30:00,23.092,5,1,3
22/01/17,10:00:00,23.348,5,1,3
22/01/17,10:30:00,23.606,5,1,3
22/01/17,11:00:00,23.606,5,1,3
22/01/17,11:30:00,23.802,5,1,3
22/01/17,12:00:00,24.448,5,1,3
22/01/17,12:30:00,27.348,5,1,3
22/01/17,13:00:00,27.250,5,1,3
22/01/17,13:30:00,27.606,5,1,3
22/01/17,14:00:00,29.348,5,1,3
22/01/17,14:30:00,27.478,5,1,3
22/01/17,15:00:00,25.866,5,1,3
22/01/17,15:30:00,24.832,5,1,3
22/01/17,16:00:00,24.320,5,1,3
22/01/17,16:30:00,23.380,5,1,3
22/01/17,17:00:00,23.220,5,1,3
22/01/17,17:30:00,22.642,5,1,3
22/01/17,18:00:00,22.740,5,1,3
22/01/17,18:30:00,22.772,5,1,3
22/01/17,19:00:00,22.316,5,1,3
22/01/17,19:30:00,23.028,5,1,3
22/01/17,20:00:00,22.124,5,1,3
22/01/17,20:30:00,21.994,5,1,3
22/01/17,21:00:00,22.058,5,1,3
22/01/17,21:30:00,22.382,5,1,3
22/01/17,22:00:00,21.866,5,1,3
22/01/17,22:30:00,21.930,5,1,3
22/01/17,23:00:00,21.866,5,1,3
22/01/17,23:30:00,22.060,5,1,3
23/01/17,00:00:00,21.930,5,1,3
23/01/17,00:30:00,22.124,5,1,3
23/01/17,01:00:00,21.930,5,1,3
23/01/17,01:30:00,21.930,5,1,3
23/01/17,02:00:00,21.994,5,1,3
23/01/17,02:30:00,21.866,5,1,3
23/01/17,03:00:00,21.738,5,1,3
23/01/17,03:30:00,21.674,5,1,3
23/01/17,04:00:00,21.690,5,1,3
23/01/17,04:30:00,21.546,5,1,3
23/01/17,05:00:00,20.834,5,1,3
23/01/17,05:30:00,21.158,5,1,3
23/01/17,06:00:00,21.354,5,1,3
23/01/17,06:30:00,21.610,5,1,3
23/01/17,07:00:00,21.802,5,1,3
23/01/17,07:30:00,21.930,5,1,3
23/01/17,08:00:00,21.930,5,1,3
23/01/17,08:30:00,22.060,5,1,3
23/01/17,09:00:00,22.188,5,1,3
23/01/17,09:30:00,22.772,5,1,3
23/01/17,10:00:00,22.900,5,1,3
23/01/17,10:30:00,23.028,5,1,3
23/01/17,11:00:00,23.412,5,1,3
23/01/17,11:30:00,23.736,5,1,3
23/01/17,12:00:00,23.998,5,1,3
23/01/17,12:30:00,25.414,5,1,3
23/01/17,13:00:00,27.996,5,1,3
23/01/17,13:30:00,28.320,5,1,3
23/01/17,14:00:00,29.218,5,1,3
23/01/17,14:30:00,28.574,5,1,3
23/01/17,15:00:00,26.525,5,1,3
23/01/17,15:30:00,24.962,5,1,3
23/01/17,16:00:00,24.834,5,1,3
23/01/17,16:30:00,23.288,5,1,3
23/01/17,17:00:00,22.512,5,1,3
23/01/17,17:30:00,21.930,5,1,3
23/01/17,18:00:00,21.740,5,1,3
23/01/17,18:30:00,21.286,5,1,3
23/01/17,19:00:00,21.154,5,1,3
23/01/17,19:30:00,21.350,5,1,3
23/01/17,20:00:00,20.320,5,1,3
23/01/17,20:30:00,20.000,5,1,3
23/01/17,21:00:00,20.188,5,1,3
23/01/17,21:30:00,19.736,5,1,3
23/01/17,22:00:00,20.252,5,1,3
23/01/17,22:30:00,19.414,5,1,3
23/01/17,23:00:00,19.352,5,1,3
23/01/17,23:30:00,19.094,5,1,3
24/01/17,00:00:00,19.604,5,1,3
24/01/17,00:30:00,18.508,5,1,3
24/01/17,01:00:00,18.574,5,1,3
24/01/17,01:30:00,18.252,5,1,3
24/01/17,02:00:00,18.188,5,1,3
24/01/17,02:30:00,18.060,5,1,3
24/01/17,03:00:00,17.996,5,1,3
24/01/17,03:30:00,17.868,5,1,3
24/01/17,04:00:00,17.672,5,1,3
24/01/17,04:30:00,17.608,5,1,3
24/01/17,05:00:00,17.410,5,1,3
24/01/17,05:30:00,17.284,5,1,3
24/01/17,06:00:00,17.154,5,1,3
24/01/17,06:30:00,18.382,5,1,3
24/01/17,07:00:00,16.898,5,1,3
24/01/17,07:30:00,16.898,5,1,3
24/01/17,08:00:00,16.770,5,1,3
24/01/17,08:30:00,16.962,5,1,3
24/01/17,09:00:00,17.218,5,1,3
24/01/17,09:30:00,17.866,5,1,3
24/01/17,10:00:00,18.382,5,1,3
24/01/17,10:30:00,19.284,5,1,3
24/01/17,11:00:00,19.348,5,1,3
24/01/17,11:30:00,19.996,5,1,3
24/01/17,12:00:00,20.448,5,1,3
24/01/17,12:30:00,21.736,5,1,3
24/01/17,13:00:00,25.156,5,1,3
24/01/17,13:30:00,25.284,5,1,3
24/01/17,14:00:00,25.235,5,1,3
24/01/17,14:30:00,23.026,5,1,3
24/01/17,15:00:00,21.674,5,1,3
24/01/17,15:30:00,21.220,5,1,3
24/01/17,16:00:00,20.900,5,1,3
24/01/17,16:30:00,19.998,5,1,3
24/01/17,17:00:00,19.350,5,1,3
24/01/17,17:30:00,19.030,5,1,3
24/01/17,18:00:00,18.740,5,1,3
24/01/17,18:30:00,18.640,5,1,3
24/01/17,19:00:00,18.252,5,1,3
24/01/17,19:30:00,18.318,5,1,3
24/01/17,20:00:00,17.932,5,1,3
24/01/17,20:30:00,17.738,5,1,3
24/01/17,21:00:00,17.542,5,1,3
24/01/17,21:30:00,17.282,5,1,3
24/01/17,22:00:00,17.090,5,1,3
24/01/17,22:30:00,17.090,5,1,3
24/01/17,23:00:00,16.898,5,1,3
24/01/17,23:30:00,16.898,5,1,3
25/01/17,00:00:00,16.578,5,1,3
25/01/17,00:30:00,16.834,5,1,3
25/01/17,01:00:00,16.450,5,1,3
25/01/17,01:30:00,16.203,5,1,3
25/01/17,02:00:00,16.186,5,1,3
25/01/17,02:30:00,16.574,5,1,3
25/01/17,03:00:00,15.864,5,1,3
25/01/17,03:30:00,15.992,5,1,3
25/01/17,04:00:00,15.736,5,1,3
25/01/17,04:30:00,15.608,5,1,3
25/01/17,05:00:00,15.736,5,1,3
25/01/17,05:30:00,15.608,5,1,3
25/01/17,06:00:00,15.608,5,1,3
25/01/17,06:30:00,15.160,5,1,3
25/01/17,07:00:00,15.416,5,1,3
25/01/17,07:30:00,17.736,5,1,3
25/01/17,08:00:00,18.638,5,1,3
25/01/17,08:30:00,19.542,5,1,3
25/01/17,09:00:00,21.868,5,1,3
25/01/17,09:30:00,21.222,5,1,3
25/01/17,10:00:00,21.674,5,1,3
25/01/17,10:30:00,21.866,5,1,3
25/01/17,11:00:00,22.382,5,1,3
25/01/17,11:30:00,23.284,5,1,3
25/01/17,12:00:00,24.318,5,1,3
25/01/17,12:30:00,28.834,5,1,3
25/01/17,13:00:00,25.723,5,1,3
25/01/17,13:30:00,26.188,5,1,3
25/01/17,14:00:00,24.320,5,1,3
25/01/17,14:30:00,23.606,5,1,3
25/01/17,15:00:00,23.476,5,1,3
25/01/17,15:30:00,22.772,5,1,3
25/01/17,16:00:00,22.900,5,1,3
25/01/17,16:30:00,21.770,5,1,3
25/01/17,17:00:00,21.418,5,1,3
25/01/17,17:30:00,21.354,5,1,3
25/01/17,18:00:00,21.740,5,1,3
25/01/17,18:30:00,21.530,5,1,3
25/01/17,19:00:00,21.416,5,1,3
25/01/17,19:30:00,20.448,5,1,3
25/01/17,20:00:00,19.934,5,1,3
25/01/17,20:30:00,19.932,5,1,3
25/01/17,21:00:00,19.930,5,1,3
25/01/17,21:30:00,19.736,5,1,3
25/01/17,22:00:00,19.478,5,1,3
25/01/17,22:30:00,19.286,5,1,3
25/01/17,23:00:00,19.158,5,1,3
25/01/17,23:30:00,19.094,5,1,3
26/01/17,00:00:00,19.094,5,1,3
26/01/17,00:30:00,18.865,5,1,3
26/01/17,01:00:00,18.700,5,1,3
26/01/17,01:30:00,18.766,5,1,3
26/01/17,02:00:00,18.572,5,1,3
26/01/17,02:30:00,18.444,5,1,3
26/01/17,03:00:00,18.380,5,1,3
26/01/17,03:30:00,18.444,5,1,3
26/01/17,04:00:00,18.316,5,1,3
26/01/17,04:30:00,17.932,5,1,3
26/01/17,05:00:00,18.318,5,1,3
26/01/17,05:30:00,18.254,5,1,3
26/01/17,06:00:00,19.804,5,1,3
26/01/17,06:30:00,20.126,5,1,3
26/01/17,07:00:00,20.704,5,1,3
26/01/17,07:30:00,21.092,5,1,3
26/01/17,08:00:00,21.542,5,1,3
26/01/17,08:30:00,21.482,5,1,3
26/01/17,09:00:00,21.930,5,1,3
26/01/17,09:30:00,23.156,5,1,3
26/01/17,10:00:00,22.964,5,1,3
26/01/17,10:30:00,23.350,5,1,3
26/01/17,11:00:00,23.348,5,1,3
26/01/17,11:30:00,24.642,5,1,3
26/01/17,12:00:00,26.203,5,1,3
26/01/17,12:30:00,28.382,5,1,3
26/01/17,13:00:00,27.286,5,1,3
26/01/17,13:30:00,27.606,5,1,3
26/01/17,14:00:00,26.254,5,1,3
26/01/17,14:30:00,24.896,5,1,3
26/01/17,15:00:00,24.318,5,1,3
26/01/17,15:30:00,23.934,5,1,3
26/01/17,16:00:00,23.542,5,1,3
26/01/17,16:30:00,23.028,5,1,3
26/01/17,17:00:00,23.028,5,1,3
26/01/17,17:30:00,22.836,5,1,3
26/01/17,18:00:00,22.740,5,1,3
26/01/17,18:30:00,22.900,5,1,3
26/01/17,19:00:00,23.028,5,1,3
26/01/17,19:30:00,22.772,5,1,3
26/01/17,20:00:00,22.448,5,1,3
26/01/17,20:30:00,21.994,5,1,3
26/01/17,21:00:00,21.674,5,1,3
26/01/17,21:30:00,21.482,5,1,3
26/01/17,22:00:00,21.612,5,1,3
26/01/17,22:30:00,21.482,5,1,3
26/01/17,23:00:00,21.026,5,1,3
26/01/17,23:30:00,20.960,5,1,3
27/01/17,00:00:00,21.026,5,1,3
27/01/17,00:30:00,20.768,5,1,3
27/01/17,01:00:00,21.220,5,1,3
27/01/17,01:30:00,20.834,5,1,3
27/01/17,02:00:00,20.384,5,1,3
27/01/17,02:30:00,20.384,5,1,3
27/01/17,03:00:00,20.000,5,1,3
27/01/17,03:30:00,20.320,5,1,3
27/01/17,04:00:00,19.998,5,1,3
27/01/17,04:30:00,19.866,5,1,3
27/01/17,05:00:00,19.864,5,1,3
27/01/17,05:30:00,19.606,5,1,3
27/01/17,06:00:00,20.190,5,1,3
27/01/17,06:30:00,20.896,5,1,3
27/01/17,07:00:00,21.156,5,1,3
27/01/17,07:30:00,21.158,5,1,3
27/01/17,08:00:00,21.290,5,1,3
27/01/17,08:30:00,21.738,5,1,3
